post_id,author_id,created_at,text,conversation_id,parent_post_id,in_reply_to_user_id,lang,query_group,is_reply,is_quote,is_repost,like_count,reply_count,repost_count,official_content_type,content_type,is_pfas_related
2053894861091450990,@lululemon,2026-05-11T17:47:49.000Z,"We appreciate your curiosity—our Always In Motion Boxers are made with Modal fabric. We understand there may have been an error on the product information page for our 3"" boxer briefs and have flagged this with the appropriate team to be updated.",2053894861091450990,,@Jaylaxdior,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2055670395626525088,@lululemon,2026-05-16T15:23:09.000Z,Our Design team loves a surprise—stay tuned on our app or website for all the latest arrivals dropping weekly.,2055670395626525088,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,product_promotion,official_post,0
2056363673699188811,@lululemon,2026-05-18T13:17:59.000Z,"We understand that you're experiencing a hiccup with shopping from our Canadian website, and we'd love to look into what may be happening.. Please send us a private message so we can continue the conversation there.",2056363673699188811,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2056455293975122042,@lululemon,2026-05-18T19:22:03.000Z,"That’s certainly not what we like to hear. While the fastest way to have it removed is to swing by your local store, we're also happy to support here. If going in-person isn't ideal, please private message us your order ID, full name, and email address.",2056455293975122042,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2056499331696668784,@lululemon,2026-05-18T22:17:03.000Z,"We want all online orders to be seamless and easy. Delayed packages due to shipping issues are less than ideal, send us a PM with your order ID, full name, and email address so that we can lend a hand.",2056499331696668784,,@peytonhanko,en,官方回应帖,TRUE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2057221021636387224,@lululemon,2026-05-20T22:04:47.000Z,"This is not what we like to hear. Feel free to send us a private message with your full name, order ID, and email address, so we can dig into this.",2057221021636387224,,@Ms01251977,en,官方回应帖,TRUE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2059068063555928489,@lululemon,2026-05-26T00:24:16.000Z,A fraying drawstring isn't something we'd like to see—send us a PM so we can continue the conversation.,2059068063555928489,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2059768781686423997,@lululemon,2026-05-27T22:48:40.000Z,Hang in there—our team loves to surprise us.,2059768781686423997,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,community_engagement,official_post,0
2061228405283230084,@lululemon,2026-05-31T23:28:42.000Z,"Thanks for circling back here, Anubhav. You're more than welcome to send us a PM on X, so we can support with any product questions you may have.",2061228405283230084,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2061893246222262328,@lululemon,2026-06-02T19:30:32.000Z,A dark gray set—we see the vision. We’ll share this with our Design team. Stay tuned on our website and app.,2061893246222262328,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2061964005812650457,@lululemon,2026-06-03T00:11:43.000Z,"We'd be happy to look into this and support further, please send us a private message with the order number, full name on the order, and your email address.",2061964005812650457,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2062855984205451718,@lululemon,2026-06-05T11:16:07.000Z,"We hear you're missing your order and we'd be happy to take a closer look into this—please send us a private message with your name, email address, and order number, so we can dig into this:",2062855984205451718,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2063027573903524157,@lululemon,2026-06-05T22:37:57.000Z,Heard and noted. We love a good style comeback.,2063027573903524157,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,community_engagement,official_post,0
2063251363845607852,@lululemon,2026-06-06T13:27:13.000Z,"We appreciate this great feedback about pockets on our gear. We'll pass this along to our Design team. If you'd like to chat more product or any recommendations, feel free to send us a private message:",2063251363845607852,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2064476923456315729,@lululemon,2026-06-09T22:37:09.000Z,"We understand your most recent order was cancelled, and we'd love to dig into this for you. When you have a moment, please send us a private message with your full name, email address, and order ID.",2064476923456315729,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2064830393262764442,@lululemon,2026-06-10T22:01:43.000Z,"I know there's lots of love for this jacket, but our Design team likes to keep us on our toes—stay tuned on our app or website for the latest arrivals.",2064830393262764442,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,other,official_post,0
2065768477399629908,@lululemon,2026-06-13T12:09:19.000Z,Strength and sunshine—our favourite combo.,2065768477399629908,,,en,官方回应帖,FALSE,FALSE,FALSE,3,1,0,brand_story,official_post,0
2067236653203411057,@lululemon,2026-06-17T13:23:20.000Z,Nous comprenons que vous n’avez pas encore reçu votre commande et nous aimerions examiner le tout de plus près. N’hésitez pas à nous envoyer un message privé afin de poursuivre la discussion: https://x.com/messages/compose?recipient_id=16252784….,2067236653203411057,,@oumhi__,fr,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2067275641150681508,@lululemon,2026-06-17T15:58:15.000Z,"We began the process of making our sizing more inclusive three years ago and consider sizing one of the ways we meet the evolving needs of our guests. We’ve been working to improve our size range, but our work still isn’t done. We'll pass this feedback along to our Design team.",2067275641150681508,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2067276587939368994,@lululemon,2026-06-17T16:02:01.000Z,"We'd love to lend a hand with your Quality Promise issue. When you get a chance, please private message us here with all the details—including your full name, email address, where you purchased your items, and where you're currently located.",2067276587939368994,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2067410498375840174,@lululemon,2026-06-18T00:54:08.000Z,"It looks like we've missed the mark, and we appreciate you for flagging this with us. When you get a chance, feel free to send us a private message with your full name, email address, and order ID. Once we have this information, we'll be happy to support with next steps.",2067410498375840174,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2067949558609678439,@lululemon,2026-06-19T12:36:10.000Z,"We strive to provide the best online ordering experience, and your experience doesn't sit well with us. Please send us a private message with your name, email address, and order number, so we can dig into this:",2067949558609678439,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2069140907170128255,@lululemon,2026-06-22T19:30:09.000Z,"This isn't what we like to hear. Feel free to send us a direct message, Mariana, and we'd be happy to support where we can.",2069140907170128255,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2069503837527023934,@lululemon,2026-06-23T19:32:19.000Z,Traveling in maximum comfort and confidence.,2069503837527023934,,,en,官方回应帖,FALSE,FALSE,FALSE,3,0,0,product_promotion,official_post,0
2069847253163110646,@lululemon,2026-06-24T18:16:55.000Z,Our feelings are mutual!,2069847253163110646,,,en,官方回应帖,FALSE,FALSE,FALSE,3,1,1,community_engagement,official_post,0
2070156583158665242,@lululemon,2026-06-25T14:46:05.000Z,"Thanks for reaching out. We'd be happy to take a closer look into this for you. When you have the chance, feel free to send us a DM.",2070156583158665242,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2070207091516883036,@lululemon,2026-06-25T18:06:47.000Z,"This isn't the experience we want you to have. We'd love to learn more and take a closer look—please send us a DM with your full name, email address, and phone number, and we'll keep an eye out for your message.",2070207091516883036,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2070980854730678461,@lululemon,2026-06-27T21:21:27.000Z,Thanks for letting us know. We see your message in our inbox and will be replying shortly.,2070980854730678461,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2071377359329235067,@lululemon,2026-06-28T23:37:01.000Z,We are thrilled to announce that hemming is offered free of charge to lululemon loyalty program members. Send us a private message for more details.,2071377359329235067,,,en,官方回应帖,FALSE,FALSE,FALSE,2,0,0,customer_service,official_post,0
2071603401117614416,@lululemon,2026-06-29T14:35:14.000Z,"We understand you're looking for some support with your Mirror, you can reach out to our Studio team who will be able to support you further. Follow this link for their contact information: https://mirror.kustomer.help/contact/contact-us-r186OoIXY…. If any questions come up, we're just a private message away.",2071603401117614416,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2073118056730226730,@lululemon,2026-07-03T18:53:56.000Z,"We hear you're experiencing an issue with billing on an order and we'd be happy to take a further look. If you're looking for additional support, please send us a DM with your order number, full name, and email address:",2073118056730226730,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2073155391291269576,@lululemon,2026-07-03T21:22:17.000Z,"Let's get this sorted out together. When you get a chance, feel free to send us a DM with your full name, email address, and phone number. Once we have this information, we'll be happy to support you with next steps.",2073155391291269576,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2073223982594376063,@lululemon,2026-07-04T01:54:50.000Z,"Thanks for bringing this to our attention. So we can have a clearer understanding to share with the right teams, please feel free to send a private message to our inbox with any additional details.",2073223982594376063,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2074225727504085443,@lululemon,2026-07-06T20:15:25.000Z,"We hear you, Ashley. To learn more about our quality promise, head to our website: https://shop.lululemon.com/en-ca/help/quality-promise…. We'd also be happy to chat about this further, and take a closer look into how we can best support. Feel free to send a PM our way at any time to continue the conversation.",2074225727504085443,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,1
2074823922974171196,@lululemon,2026-07-08T11:52:26.000Z,"We hear you've been patiently waiting for your order and tracking updates. Please send us a private message with your name, email address, and order number, so we can look into this further:",2074823922974171196,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2074982988098798055,@lululemon,2026-07-08T22:24:30.000Z,"We hear you're waiting for the remaining part of your order to arrive. When you have a moment, please send us a private message with your full name on the order, email address, and order number so that we can look into this further: https://x.com/messages/compose?recipient_id=16252784….",2074982988098798055,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2075619020527853942,@lululemon,2026-07-10T16:31:52.000Z,Thank you for taking the time to share your most recent in-store experience. We would love for you to send us a DM on Instagram or a private message on Facebook so that we can take a look into this for you.,2075619020527853942,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2076420002257993773,@lululemon,2026-07-12T21:34:41.000Z,"I appreciate you circling back to flag that, Christina. Are you able to send a screenshot of what you're seeing along with any error messages you're receiving? Chat soon, -Jawa",2076420002257993773,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2076708258509922512,@lululemon,2026-07-13T16:40:06.000Z,"It's never ideal when an order doesn't arrive on time, and we'd love to chat more. Send us a DM and we'll take a look into this for you.",2076708258509922512,,@austinfpowers,en,官方回应帖,TRUE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2077143278571729002,@lululemon,2026-07-14T21:28:43.000Z,We're glad your package made its way to its forever home. The Heavyweight Classic-Fit Cotton T-Shirt is a classic—be sure to stay tuned on our website or app to be the first to know when it'll return.,2077143278571729002,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2077363000701485155,@lululemon,2026-07-15T12:01:49.000Z,We understand you're experiencing issues shopping on our website and we'd love to guide you in the right direction. Please send us a private message and we'll continue the conversation there.,2077363000701485155,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2077562644991726006,@lululemon,2026-07-16T01:15:08.000Z,Thanks for flagging this order issue with us. We've just sent a response to your private message and will watch out for a reply.,2077562644991726006,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2077827294685749630,@lululemon,2026-07-16T18:46:45.000Z,"We hear you're having some trouble with your account, and we'd love to lend a hand. Please feel free to send us a PM so we can take a closer look.",2077827294685749630,,,en,官方回应帖,FALSE,FALSE,FALSE,1,1,0,customer_service,official_post,0
2077866638280733069,@lululemon,2026-07-16T21:23:06.000Z,"We'd be happy to look into this experience for you—feel free to send us a DM via Instagram with your full name, email address and order details.",2077866638280733069,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2078898332932690391,@lululemon,2026-07-19T17:42:41.000Z,"We hear you're having issues with your bag, and we'd love to dig into this. When you have a moment, feel free to send us a private message, we'd love to continue the conversation with you there.",2078898332932690391,,@khukoo1,en,官方回应帖,TRUE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2078964394088882398,@lululemon,2026-07-19T22:05:11.000Z,We understand you're having an issue reaching our website. Please send a private message to our inbox so we can chat further to learn more: https://x.com/messages/compose?recipient_id=16252784….,2078964394088882398,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2078966234788598253,@lululemon,2026-07-19T22:12:30.000Z,"This isn't the experience we aim for and we'd love to learn more. Whenever you have a moment, please message us so we can continue the conversation: https://x.com/messages/compose?recipient_id=16252784….",2078966234788598253,,@rishadagoat,en,官方回应帖,TRUE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2079751279807771069,@lululemon,2026-07-22T02:11:59.000Z,"Thanks for reaching out. Feel free to send us a DM, and we'd be happy to chat more.",2079751279807771069,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2080385204389396530,@lululemon,2026-07-23T20:10:59.000Z,Sometimes you just need a reminder to be present in your body.,2080385204389396530,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,brand_story,official_post,0
2081704577318125762,@lululemon,2026-07-27T11:33:42.000Z,"A lost package isn't what we like to see. Feel free to send us a PM with your full name, email address, and order ID so we can support further.",2081704577318125762,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2082880393058074869,@lululemon,2026-07-30T17:25:58.000Z,"The UK site can only be shopped with a UK shipping address, so unfortunately orders can't be shipped directly to the US. We'd recommend keeping tabs on the US site for availability.",2082880393058074869,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2083223015572246849,@lululemon,2026-07-31T16:07:25.000Z,"This is not the experience we want you to have and want to learn more. When you have a moment, please sent us a private message so that we can look into this further:",2083223015572246849,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2083258721380299248,@lululemon,2026-07-31T18:29:18.000Z,"There's nothing more inspiring than breathing through the flow, with an ocean view— together.",2083258721380299248,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,brand_story,official_post,0
2083360038350209192,@lululemon,2026-08-01T01:11:54.000Z,"We understand you're having some trouble logging in to an account. Whenever you have a moment, can you please send us a private message with a screenshot of what you're experiencing?",2083360038350209192,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2083707102149972087,@lululemon,2026-08-02T00:11:01.000Z,"We hear you're hoping for information on hemming, and would love to lend a hand. Feel free to send a dm our way anytime to continue the conversation.",2083707102149972087,,,en,官方回应帖,FALSE,FALSE,FALSE,1,0,0,customer_service,official_post,0
2084055551215120708,@lululemon,2026-08-02T23:15:37.000Z,"Your package being lost isn't what we want for you. When you have a moment, please send us a PM with your full name, email address, and order ID, so we can support further.",2084055551215120708,,,en,官方回应帖,FALSE,FALSE,FALSE,0,1,0,customer_service,official_post,0
2084238370914603471,@lululemon,2026-08-03T11:22:05.000Z,"We understand you have some questions about a recent order you placed, and we'd love to take a further look. When you have a moment please send us a direct message, we'll be happy to look into this.",2084238370914603471,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
2085408056607940876,@lululemon,2026-08-06T16:50:00.000Z,"We understand you're waiting on an update for a request. We'd be happy to take a look on our end. Please send us a private message with your name, email address, and order number, so we can dig into this:",2085408056607940876,,,en,官方回应帖,FALSE,FALSE,FALSE,0,0,0,customer_service,official_post,0
