comment_id,parent_id,depth,name,is_creator,content,created_at,url,raw
2536714,,0,Simon_Waloschek,no,Hello! I also did not receive anything so far. Contribution ID 481,2019-04-02T12:06:25Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 16494683, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 2536714, ""commentThreadID"": 158025, ""createdAt"": ""2019-04-02T12:06:25Z"", ""editedAt"": ""2019-04-02T12:06:25Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hello! I also did not receive anything so far. Contribution ID 481"", ""userComment"": null}"
2536713,,0,Diego_Olea,no,Hello I’m still waiting for my order!!!!,2019-02-17T14:02:19Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 16013814, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 2536713, ""commentThreadID"": 158025, ""createdAt"": ""2019-02-17T14:02:19Z"", ""editedAt"": ""2019-02-17T14:02:19Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hello I’m still waiting for my order!!!!"", ""userComment"": null}"
2536712,,0,H_Chong,no,got my first order and reorder.  good product quick delivery.  very rarely happens on indiegogo,2018-12-11T06:09:21Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 13730051, ""authorType"": 0, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 2536712, ""commentThreadID"": 158025, ""createdAt"": ""2018-12-11T06:09:21Z"", ""editedAt"": ""2018-12-11T06:09:21Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""got my first order and reorder.  good product quick delivery.  very rarely happens on indiegogo"", ""userComment"": null}"
2536711,,0,Agnes_Tjan,no,Hi!  I've not received my order either ??,2018-09-19T01:37:46Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 7914074, ""authorType"": 0, ""children"": [{""authorID"": 17544637, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 2536819, ""commentThreadID"": 158025, ""createdAt"": ""2018-10-09T15:14:24Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 2536711, ""pinnedAt"": null, ""text"": ""Agnes, \n\nWe are terribly sorry about this. You most definitely should have your order by now. We have sent you out a brand-new order with an extra ULC just to say sorry! Thank you for your patience.\n\nSincerely, \n\nKUVRD"", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 2536711, ""commentThreadID"": 158025, ""createdAt"": ""2018-09-19T01:37:46Z"", ""editedAt"": ""2018-09-19T01:37:46Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hi!  I've not received my order either ??"", ""userComment"": null}"
2536819,2536711,1,KUVRD_.,yes,"Agnes,   We are terribly sorry about this. You most definitely should have your order by now. We have sent you out a brand-new order with an extra ULC just to say sorry! Thank you for your patience.  Sincerely,   KUVRD",2018-10-09T15:14:24Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 17544637, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 2536819, ""commentThreadID"": 158025, ""createdAt"": ""2018-10-09T15:14:24Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 2536711, ""pinnedAt"": null, ""text"": ""Agnes, \n\nWe are terribly sorry about this. You most definitely should have your order by now. We have sent you out a brand-new order with an extra ULC just to say sorry! Thank you for your patience.\n\nSincerely, \n\nKUVRD"", ""userComment"": null}"
2536710,,0,Marcus_Schmidt,no,habe meine Ware immer noch nicht erhalten.,2018-07-21T16:09:55Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 12800654, ""authorType"": 0, ""children"": [{""authorID"": 17544637, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 2536818, ""commentThreadID"": 158025, ""createdAt"": ""2018-09-17T23:28:51Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 2536710, ""pinnedAt"": null, ""text"": ""Marcus, Hopefully you are enjoying your ULC's. If you have any other questions just let us know. Sincerely, KUVRD"", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 2536710, ""commentThreadID"": 158025, ""createdAt"": ""2018-07-21T16:09:55Z"", ""editedAt"": ""2018-07-21T16:09:55Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""habe meine Ware immer noch nicht erhalten."", ""userComment"": null}"
2536818,2536710,1,KUVRD_.,yes,"Marcus, Hopefully you are enjoying your ULC's. If you have any other questions just let us know. Sincerely, KUVRD",2018-09-17T23:28:51Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 17544637, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 2536818, ""commentThreadID"": 158025, ""createdAt"": ""2018-09-17T23:28:51Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 2536710, ""pinnedAt"": null, ""text"": ""Marcus, Hopefully you are enjoying your ULC's. If you have any other questions just let us know. Sincerely, KUVRD"", ""userComment"": null}"
2536709,,0,KUVRD_.,yes,"Hopefully all shipments have been taken care of! If anyone else has issues/questions, please feel free to reach out to us and we will get it taken care of!",2018-05-18T14:05:15Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 17544637, ""authorType"": 1, ""children"": [], ""childrenTotalCount"": 0, ""commentID"": 2536709, ""commentThreadID"": 158025, ""createdAt"": ""2018-05-18T14:05:15Z"", ""editedAt"": ""2018-05-18T14:05:15Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""Hopefully all shipments have been taken care of! If anyone else has issues/questions, please feel free to reach out to us and we will get it taken care of!"", ""userComment"": null}"
2536708,,0,Glen_Ford_e619,no,KUVRD is  not responding to my question.   Where is my shipment?,2018-05-10T12:30:29Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 14580426, ""authorType"": 0, ""children"": [{""authorID"": 17544637, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 2536817, ""commentThreadID"": 158025, ""createdAt"": ""2018-09-17T23:28:13Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 2536708, ""pinnedAt"": null, ""text"": ""Glen, As you know we reshipped your order! Hopefully you are enjoying your ULC's. If you have any other questions or concerns, feel free to reach out. Sincerely, KUVRD"", ""userComment"": null}], ""childrenTotalCount"": 1, ""commentID"": 2536708, ""commentThreadID"": 158025, ""createdAt"": ""2018-05-10T12:30:29Z"", ""editedAt"": ""2018-05-10T12:30:29Z"", ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": null, ""pinnedAt"": null, ""text"": ""KUVRD is  not responding to my question.   Where is my shipment?"", ""userComment"": null}"
2536817,2536708,1,KUVRD_.,yes,"Glen, As you know we reshipped your order! Hopefully you are enjoying your ULC's. If you have any other questions or concerns, feel free to reach out. Sincerely, KUVRD",2018-09-17T23:28:13Z,https://www.indiegogo.com//projects/universal-lens-cap-1-cap-for-every-dslr-lens#/,"{""authorID"": 17544637, ""authorType"": 1, ""children"": null, ""childrenTotalCount"": 0, ""commentID"": 2536817, ""commentThreadID"": 158025, ""createdAt"": ""2018-09-17T23:28:13Z"", ""editedAt"": null, ""isDeleted"": false, ""isHidden"": false, ""isReportedByCreator"": false, ""likesCount"": 0, ""newerChildrenCount"": 0, ""newRepliesCount"": 0, ""parentID"": 2536708, ""pinnedAt"": null, ""text"": ""Glen, As you know we reshipped your order! Hopefully you are enjoying your ULC's. If you have any other questions or concerns, feel free to reach out. Sincerely, KUVRD"", ""userComment"": null}"
